Season,Team,TG,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR
2023,"DET",162,2422,6080,165,661,635,85,0.083552631,0.242269736,0.145673604,0.29113924,0.2358525,0.304813715,0.381526104,0.2998401724402467,,88.58721582117069,2.245027123950422,-81.01372810029149,-17.28696608170867,10.96736808503785
2022,"LAA",162,2327,5977,190,623,600,77,0.075121298,0.257487033,0.156924211,0.289056197,0.23326572,0.297092925,0.390189931,0.3001207932817278,,93.04389941729738,-2.326116026713862,-49.34682425623781,-35.028995419852436,10.895971114426331
2008,"SFG",162,2382,6145,94,640,606,108,0.073555736,0.169894222,0.12033195,0.305237131,0.261952011,0.320683423,0.382283961,0.309405159314947,,82.65909417411004,-15.442848289385438,-149.40256345945795,61.1051296396181,10.864665920980364
2010,"CLE",162,2255,6165,128,646,601,91,0.08840227,0.192051905,0.130125752,0.29325095,0.248223072,0.321585903,0.378348824,0.31140256851202547,,94.24482723409457,1.313169302418828,-40.739838768071444,-69.39053145051003,10.842277038907627
2021,"SEA",162,2360,6010,199,697,673,64,0.089018302,0.248252911,0.159103641,0.272972972,0.225770308,0.302767589,0.384873949,0.2997862836554373,,93.1832631211761,-7.7197665551211685,-58.01754272602611,-41.25291752035264,10.800674124353383
2006,"ARI",162,2282,6330,160,773,743,76,0.079620853,0.152448657,0.157130203,0.294336321,0.266784765,0.331312809,0.423914968,0.32583842365468135,,87.28476910929116,-6.636009291512892,-112.29865554128254,12.257143315859139,10.79012771828574
2017,"PHI",162,2308,6133,174,690,654,59,0.080547855,0.231045165,0.159168925,0.303517587,0.24968383,0.314626963,0.408852755,0.3103070965889582,,87.36344117650921,-12.920234560253448,-112.83997707441857,10.003226347267628,10.747190552395583
2013,"MIN",162,2332,6212,151,614,590,52,0.085801674,0.230199613,0.138030194,0.297633872,0.241912293,0.312408995,0.379942487,0.30676621495661577,,90.52668480389735,1.2408182574436069,-66.06925265328371,-35.42607609368861,10.663301625538818
2017,"PIT",162,2371,6136,151,668,635,67,0.08458279,0.197685788,0.141810187,0.286268801,0.24386222,0.318069916,0.385672407,0.3043436356944773,,85.11219666204268,-0.9291333099245094,-118.66845267679064,13.795768853276968,10.554825316349692
2012,"MIA",162,2269,6057,137,609,576,149,0.079907544,0.20274063,0.137943719,0.289396887,0.24406842,0.307871914,0.382012139,0.300216090769327,,86.88123216244323,2.4548610374331474,-92.90239981124436,9.4065169589594,10.553626908913625
2009,"PIT",161,2195,6058,125,636,612,90,0.082370419,0.188511059,0.135130146,0.295986622,0.251799889,0.318272757,0.386930035,0.3099880859801382,,85.75820809966588,-6.191772686317563,-112.96476302803703,28.484835306648165,10.551070093362116
2021,"TEX",162,2252,5943,167,625,598,106,0.072858825,0.232374221,0.14320074,0.279578189,0.2320074,0.294415387,0.37520814,0.29123002900169853,,80.94150180874608,8.56555932277115,-130.42086329124086,30.7436539568007,10.52850806563348
2007,"SFG",162,2371,6213,131,683,641,119,0.085626911,0.145984226,0.132538823,0.281305114,0.254062838,0.321887713,0.386601661,0.30973460736727915,,81.00690205434681,-4.729949612170458,-158.11089817438042,60.61590884260836,10.503332245226634
2018,"CHW",162,2348,6071,182,656,639,98,0.070004941,0.26255971,0.160239,0.30431331,0.241173275,0.301521667,0.401412275,0.303987183532101,,91.72699706294883,-1.3952901699813083,-61.70057492495576,-44.50222841091454,10.441749521229443
2023,"WSN",162,2305,6085,151,700,665,127,0.069515201,0.188824979,0.141977544,0.29342723,0.253712423,0.313809602,0.395689967,0.30903967409267785,,91.93636151201365,-3.3299295930191875,-64.11687926121849,-37.76068814098835,10.391992847812963
2006,"TBD",162,2247,6041,190,689,650,134,0.073001158,0.183082271,0.164961637,0.285477375,0.254841066,0.313572023,0.419802703,0.31642443457800823,,88.99019295602423,1.9025629744865,-84.4112388557506,-19.013271683827043,10.252862683384624
2020,"SFG",60,974,2259,81,299,290,19,0.086321381,0.2208942,0.187221397,0.31060606,0.26349678,0.334516415,0.450718177,0.3366777819655139,,111.88445933114062,-4.771281700581312,29.273733540077956,-7.8900565560907125,10.198930636273293
2013,"SEA",162,2237,6172,188,624,597,49,0.085709656,0.219215813,0.152392947,0.279357231,0.23713566,0.305564594,0.389528607,0.30678782907797364,,95.16649017988965,-6.917689111782238,-41.14475648295481,-64.08394648157991,10.12109230120668
2017,"TEX",162,2268,6122,237,799,756,113,0.088859849,0.24387455,0.185635359,0.291254346,0.244198895,0.320150968,0.429834254,0.3212328281270744,,89.93939692828584,-0.3290415234223474,-76.76037788927131,-24.6231692135334,10.032926531499939
2007,"ARI",162,2305,6101,171,712,687,109,0.087198819,0.182101294,0.162838089,0.282462865,0.250092626,0.320760959,0.412930715,0.3198341206522339,,82.1400481607507,8.777106195688248,-132.91175843202885,34.100468048476614,10.014115960566807
2008,"ARI",162,2280,6156,159,720,683,58,0.095354126,0.209064327,0.164355704,0.298552171,0.250508411,0.327036793,0.414864115,0.3243615842947286,,87.65057451195747,12.095006953924894,-83.9283777479348,-13.70296336710453,9.969465623870043
2015,"ATL",162,2340,6034,100,573,548,69,0.078057673,0.183460391,0.108302583,0.297125353,0.251107011,0.314448541,0.359409594,0.2957042623817247,,84.02328774826078,-2.7177761094644666,-115.54518256186387,22.449310701340437,9.902968836156155
2012,"PIT",162,2360,6014,170,651,620,73,0.073827735,0.225141336,0.152439025,0.290617848,0.242609016,0.30376344,0.395048041,0.3036122195523333,,90.62654364909982,-0.26789986342191696,-67.83397061043163,-21.551343568600714,9.799534491413674
2015,"COL",162,2436,6071,186,737,702,97,0.063910393,0.211332564,0.166905958,0.312545322,0.265434314,0.31524805,0.432340272,0.32086744343357343,,86.52352780196675,4.7043391317129135,-91.87439109154093,-4.16746673732996,9.711591464058301
2012,"SEA",162,2236,6057,149,619,584,104,0.076935776,0.207858675,0.135056425,0.275661247,0.233891518,0.295601659,0.368947943,0.2912243441055013,,87.348393350764,0.13370666652917862,-89.63452921405703,-21.946210086345673,9.696676490135964
2019,"CHW",161,2311,6042,182,708,676,63,0.062562065,0.256372062,0.153011394,0.329242819,0.26098752,0.314238134,0.413998914,0.3091486403159051,,91.63431518451463,-2.5389967034570873,-67.49602951102196,-52.791583720594645,9.591410923273054
2018,"TEX",162,2300,6163,194,737,696,74,0.090053545,0.240791822,0.164313222,0.292465213,0.239867962,0.318270799,0.404181184,0.31458917654999574,,88.58430300425842,1.6893028226913884,-82.9138126976249,-35.282643647049554,9.531035743752367
2022,"KCR",162,2372,6010,138,640,613,104,0.076539101,0.214143094,0.135552694,0.293145956,0.24406842,0.306395057,0.379621114,0.30156219249702704,,91.65974374806488,0.765064902137965,-55.9030706119442,-42.650795543566346,9.516399236965698
2021,"COL",161,2344,6007,182,739,709,76,0.081737972,0.22573664,0.165426126,0.298553719,0.248976553,0.316663869,0.414402679,0.31498150401689873,,80.4793472111091,1.6275357051745232,-148.07112427971487,40.090376656502485,9.349945035916676
2010,"KCR",162,2190,6209,121,676,640,115,0.075857626,0.14575616,0.125624554,0.305117685,0.273733047,0.331007626,0.399357601,0.32267947805242453,,98.17422362716503,-28.398389853537083,-42.058771880425354,-84.11743706464767,9.337107719298443
2017,"SDP",162,2342,5954,189,604,576,89,0.077258985,0.25176352,0.159820761,0.286949473,0.233569828,0.298881735,0.393390589,0.29753069493974077,,81.84928561277627,6.8205363556335215,-132.54749340791417,20.32768170069903,9.200936919090205
2019,"TEX",162,2273,6204,223,810,765,131,0.0860735,0.25435203,0.182851985,0.304255881,0.24801444,0.319320937,0.430866425,0.31723177346028053,,87.62794651052268,8.969397951033898,-89.78718960969623,-40.477469213306904,9.192785034599488
2011,"CLE",162,2287,6142,154,704,671,89,0.080429827,0.206610224,0.145943002,0.296924194,0.250499183,0.317296678,0.396442185,0.3142374618981469,,98.7825045257483,0.4246350764296949,-8.521159013261308,-106.70743454992771,9.180143951999073
2022,"MIA",162,2384,5949,144,586,554,122,0.073289628,0.240208438,0.133456905,0.284344219,0.230027803,0.294256358,0.363484708,0.2904281139755667,,84.95798563969991,4.969720060937107,-98.99746988032877,-17.355058274697512,9.162334304305675
2019,"SFG",162,2493,6170,167,678,655,47,0.076985413,0.232576985,0.152894784,0.289873102,0.238752464,0.302147738,0.391647248,0.29479725580979016,,82.17918142955789,-10.823684004652023,-156.5081681305068,53.75163412000984,9.136383839670753
2020,"MIN",60,882,2168,91,269,258,14,0.085793357,0.243542435,0.185854414,0.283033033,0.241610738,0.315327793,0.427465152,0.3191724115905797,,103.00498820682085,-7.731792660662904,0.2745449395153212,-2.034052221570164,9.072285355914959
2020,"NYY",60,878,2210,94,315,301,27,0.11357466,0.21719457,0.2,0.280325443,0.246997389,0.341640235,0.446997389,0.3405719918353681,,116.85119833166877,-0.20221732071513543,45.67589714405335,-13.098226769827306,9.062355880025764
2020,"TBR",60,946,2261,80,289,274,48,0.107474568,0.268907563,0.186835443,0.299769408,0.237974683,0.327876106,0.424810126,0.32513341494318326,,110.59378544117035,4.042486958904192,33.550110357574155,-3.7768483962863684,8.92562388271568
2010,"BAL",162,2240,6109,133,613,577,76,0.069405794,0.172859715,0.126935542,0.296371882,0.259272596,0.315616258,0.386208138,0.309989559956086,,87.45045635880543,-20.994997762143612,-111.82666159780509,-15.09573382139206,8.89859452969155
2021,"MIA",162,2436,5928,158,623,594,106,0.075910931,0.261977058,0.139491399,0.296154895,0.232610321,0.298489733,0.37210172,0.2914759669790645,,79.54674113649948,10.458724240852462,-144.2823285703708,33.72931531816721,8.82664602419345
2015,"PHI",162,2321,6053,130,626,586,88,0.063935238,0.210474145,0.133116296,0.299470389,0.248507867,0.302550425,0.381624163,0.29831046991512555,,86.08269540092991,-1.906067573465407,-100.27515906483181,-3.906387357506901,8.788608007402303
2008,"WSN",161,2397,6192,117,641,608,81,0.08624031,0.176841085,0.12238208,0.291772885,0.250591877,0.322617493,0.372973957,0.3100585902851811,,83.62395315357833,-16.78735612332821,-145.4221529139034,34.63232785463333,8.773040186645902
2015,"CHW",162,2265,6070,136,622,595,68,0.066556836,0.202800658,0.130489789,0.296216987,0.249593348,0.306342109,0.380083137,0.29972313883614854,,88.78157815982297,-15.223165957024321,-94.27497557592793,-21.55271994601935,8.759012060077142
2009,"CHW",162,2241,6132,184,724,695,113,0.087084148,0.166666666,0.15339557,0.28538175,0.258099945,0.328960314,0.411495515,0.3257245557539431,,90.78840092572221,-13.031290827319026,-84.0356540238966,-43.038227318786085,8.73428894913085
2013,"PHI",162,2310,6014,140,610,578,73,0.06933821,0.200365813,0.135447214,0.293336552,0.248350439,0.306362262,0.383797653,0.3028566825119848,,89.0435334540227,-7.363738400163129,-81.95332349469444,-19.53325861878693,8.569354160642742
2012,"CLE",162,2339,6195,136,667,635,110,0.089588377,0.175464083,0.130678733,0.287721723,0.250678733,0.323567497,0.381357466,0.3099764316547208,,96.68061738247906,-13.556859165430069,-37.734845356833176,-89.35541654378176,8.558953311268025
2017,"SFG",162,2372,6137,128,639,612,76,0.076095812,0.196187062,0.131507837,0.293608054,0.24896415,0.308712741,0.380471987,0.2963879471419179,,82.6858088560554,-3.3617423750984017,-140.03740084067852,14.874086861498654,8.538796031362647
2018,"KCR",162,2184,6063,155,638,606,117,0.070427181,0.216064654,0.146412353,0.292892156,0.245231607,0.305348567,0.39164396,0.30266645405326537,,87.42193019172056,-1.2069309512153268,-92.64833698173865,-33.25175714306533,8.38595805731111
2008,"COL",162,2310,6312,160,747,714,141,0.090304182,0.191539923,0.152240417,0.308092759,0.263091596,0.335744133,0.415332013,0.33024152460084394,,88.1148581841831,15.216822983697057,-80.64670273318843,-38.67432780005038,8.306691487655664
2020,"CHC",60,908,2214,74,265,248,24,0.1034327,0.256549232,0.166840458,0.269976726,0.220020855,0.317811934,0.386861313,0.3085579685444081,,91.91520092188289,5.173216837923974,-17.74261994555229,4.880155233666301,8.188575676119276
2016,"SDP",162,2355,6000,177,686,654,125,0.074833333,0.25,0.15501015,0.290629962,0.235283262,0.298892988,0.390293412,0.29732482071993566,,84.23304086807002,8.997352302350919,-108.0679126186432,-3.047636078670621,8.130470981537462
2020,"OAK",60,865,2201,71,274,264,26,0.108132666,0.238073602,0.170859539,0.270535041,0.225366876,0.321509777,0.396226415,0.31374902587210796,,103.09739352709914,4.806765775429085,12.882154219660798,-11.359203901141882,8.058885976241472
2017,"TOR",162,2455,6154,222,693,661,53,0.088072798,0.215632109,0.171849427,0.275533249,0.240043644,0.312224579,0.411893071,0.31157245120354976,,92.59464807628983,-12.504134938373227,-69.26105582741812,-53.23416756140068,8.036945651480282
2019,"KCR",162,2269,6080,162,691,655,117,0.075,0.231085526,0.154112082,0.300679929,0.24672489,0.309102924,0.400836972,0.30183695749465483,,84.00424923639524,8.634842667728662,-115.87114943355446,-24.573997425846756,7.767354606791158
2020,"LAA",60,890,2308,85,294,285,21,0.103552859,0.212305025,0.182178218,0.284347231,0.248019801,0.332319721,0.430198019,0.32907055878285857,,106.45810547522663,0.1750884891662281,18.53723444052096,-24.18549876101315,7.746015704809333
2006,"PIT",162,2325,6218,141,691,656,68,0.073817947,0.192988099,0.13368118,0.309657759,0.26304426,0.326563769,0.39672544,0.31457863980888967,,86.15474576231131,-2.1883377626072615,-115.02333019442483,-12.981439928524196,7.730527626353121
2008,"SEA",162,2296,6176,124,671,631,90,0.06751943,0.144106217,0.123515861,0.294155427,0.265461633,0.318078175,0.388977494,0.31034082319010586,,89.89318776305647,-8.871232479810715,-86.12595465746932,-49.889527217317664,7.721855170854816
2022,"COL",162,2265,6105,149,698,669,45,0.074201474,0.217854217,0.143501805,0.306998293,0.254151624,0.315392189,0.397653429,0.31240528176326177,,85.48638662697954,-0.5351336780004203,-103.48067841991524,-32.1799924634397,7.695667047943585
2016,"PHI",162,2348,5992,161,610,575,96,0.070761014,0.229639519,0.144276776,0.291571173,0.240338608,0.300706357,0.384615384,0.29599342921976507,,81.26718450907629,3.151229540584609,-135.21512281831974,18.994889739900827,7.582438046687042
2018,"SFG",162,2412,6113,133,603,573,77,0.073286438,0.239980369,0.128857607,0.299020838,0.238946038,0.299506578,0.367803645,0.2895651254235514,,81.6191665806387,2.690115518984385,-134.85869113797384,19.905625246465206,7.445721588531874
2008,"KCR",162,2250,6118,120,691,650,79,0.064073226,0.164269369,0.1282097,0.306926311,0.268723252,0.320243181,0.396932952,0.3150814514333408,,86.8267015992988,-9.470062715932727,-109.05057822400052,-29.031162553466856,7.316046965949631
2011,"PIT",162,2444,6064,107,610,580,108,0.080639841,0.215699208,0.123224498,0.30074074,0.244419848,0.308617234,0.367644346,0.29890971778522546,,87.50106845859828,-15.163022772409022,-103.10158591029156,-13.58009984344244,7.29192990361684
2011,"OAK",162,2229,6104,114,645,612,117,0.083387942,0.179226736,0.124724871,0.282724947,0.243947175,0.311305207,0.368672046,0.3014850720625233,,89.40645800937,-6.494551346637309,-82.16609617104102,-49.85498877428472,7.271629320139924
2022,"WSN",162,2347,5998,136,603,579,75,0.07369123,0.203567855,0.12881855,0.295333009,0.248619801,0.310229365,0.377438351,0.3027270502880943,,93.43188515616269,-14.666226029861718,-60.43755657213263,-75.82409905642271,7.248039868195113
2021,"PIT",162,2393,5983,124,609,570,60,0.088417182,0.221962226,0.127811094,0.289977046,0.23631934,0.309023693,0.364130434,0.2942670793804447,,80.46561606507908,-2.5252335217082873,-151.96186718731124,22.781047228723764,7.143483252458697
2023,"OAK",162,2432,5966,171,585,563,149,0.083473013,0.250754274,0.146864997,0.276086956,0.223498399,0.298482293,0.370363396,0.29316751985744915,,88.79720633779118,1.6131303166039288,-78.4702719423968,-54.40715027973056,7.130021167274624
2020,"KCR",60,940,2200,68,248,237,49,0.078181818,0.239545454,0.158450704,0.297220242,0.243963782,0.308500914,0.402414486,0.3080203069429376,,90.40476891964838,-0.13430053717456758,-26.416554317240696,0.8964726822450757,6.897851517429832
2020,"STL",58,827,2011,51,240,231,18,0.101939333,0.237195425,0.136986302,0.289516129,0.234018264,0.323030907,0.371004566,0.3063636814958741,,93.49280046473471,-4.356172757339664,-21.07586481318565,3.8187076300382614,6.895660034449607
2020,"BOS",60,884,2304,81,292,278,31,0.081163194,0.236545138,0.180028804,0.321282401,0.2650024,0.330434782,0.445031204,0.33291877327685165,,105.13408073708028,-0.635230828076601,13.937054478121787,-6.910678311251104,6.828022700934233
2020,"PHI",60,875,2223,82,306,289,35,0.103013945,0.215924426,0.18275154,0.299426934,0.256673511,0.341760722,0.439425051,0.3361457273763871,,108.32801134781255,5.545005564345047,29.198910695580366,-20.17701256321743,6.806076686352782
2020,"CLE",60,869,2247,59,248,234,25,0.10636404,0.230084557,0.14446146,0.276626161,0.227667177,0.316800714,0.372128637,0.3032774990065992,,90.21451039978726,-3.1015695043606684,-30.18901989723924,1.2068686295533553,6.761530639826324
2012,"HOU",162,2421,6014,146,583,545,105,0.07698703,0.226970402,0.135380063,0.287824758,0.235990382,0.301611278,0.371370445,0.29569625499212776,,82.27430861802307,-16.949479393661022,-144.42099966985137,26.001424223184586,6.75747567619824
2008,"PIT",162,2340,6278,153,735,705,57,0.075501752,0.165498566,0.144811656,0.28994874,0.258351101,0.319864777,0.403162757,0.31676547544116873,,88.74759962157503,0.07440824247896671,-89.17267260587549,-45.457941956818104,6.671819761243323
2020,"HOU",60,860,2229,69,279,268,22,0.086137281,0.197397936,0.167670683,0.273395721,0.239959839,0.312162162,0.407630522,0.31136591894632,,96.62809659236432,1.9511777367442846,-7.307899151695057,-7.3593853041529655,6.584918807088242
2020,"MIL",60,906,2188,75,247,238,15,0.101005484,0.265996343,0.165625,0.278083267,0.2234375,0.313357731,0.3890625,0.3067406171554814,,89.85993442905364,-7.328490843763575,-35.67569037978156,6.110966045409441,6.453321351831611
2022,"PIT",162,2340,5912,158,591,555,89,0.080514208,0.253213802,0.141249297,0.277238403,0.222472331,0.29119294,0.363721628,0.28871053671183927,,82.86815019311484,6.66721465565206,-111.19409623206866,-30.6586402207613,6.351938515043239
2021,"BAL",162,2376,5983,195,659,632,54,0.075380244,0.243021895,0.162546125,0.289584429,0.239114391,0.303670186,0.401660516,0.3050351767355809,,90.58118073073116,-6.611352144740522,-75.8925118718849,-67.97313146293163,6.2356338710173125
2013,"CHW",162,2279,6077,148,598,574,105,0.067632055,0.198617739,0.129246809,0.290648496,0.248966385,0.302179656,0.378213194,0.29939545810311546,,84.90379994600355,-12.719978217734024,-117.48595857637687,-23.671951840166003,5.912084267239181
2022,"OAK",162,2394,5863,137,568,537,78,0.073852976,0.236909432,0.129845691,0.264328709,0.215844937,0.280698749,0.345690628,0.27730503638462767,,83.32858403785788,3.9873046069405973,-106.0464368702989,-22.388964356854558,5.893084018385217
2020,"DET",58,882,2076,62,249,242,19,0.070809248,0.273121387,0.152139461,0.313771517,0.244585314,0.303424987,0.396724775,0.3032370115051398,,91.80251673455702,-3.326223537325859,-24.29100717750825,-8.391174087300897,5.672609446107464
2010,"HOU",162,2358,6005,108,611,577,100,0.069109075,0.17069109,0.114820249,0.285188592,0.247248716,0.302917861,0.362068965,0.2952016471241014,,79.24262407630707,-6.444011516869068,-156.61172116775427,27.2413928527385,5.625737612594234
2016,"OAK",162,2343,6022,169,653,634,50,0.073397542,0.190136167,0.148909091,0.280331753,0.245818181,0.304043934,0.394727272,0.30188540068015035,,89.24547326925752,-9.54748143517645,-87.85082215865613,-62.35074869310483,5.526318342523072
2020,"ARI",60,862,2238,58,269,255,23,0.080875781,0.205987488,0.149724586,0.282478347,0.241362043,0.31247206,0.391086629,0.3056517787891904,,87.75996294971615,3.043054334120825,-31.956691801141794,3.751709332689643,5.300638573475153
2020,"SEA",60,843,2181,60,254,244,50,0.094910591,0.249885373,0.144116122,0.280688622,0.225505443,0.308539944,0.369621565,0.29791810575082345,,91.64489609971864,5.393751999730739,-17.054887068796784,-11.40383168682456,5.071093376164489
2020,"TOR",60,910,2263,88,302,288,33,0.089703932,0.224480777,0.18586258,0.297015961,0.255066732,0.324600355,0.440929312,0.3289014523404773,,103.83885550950755,-2.205021369532915,8.497074001160488,-18.416539223864675,5.070586052988406
2019,"BAL",162,2386,6189,213,729,698,84,0.07464857,0.231862982,0.168155826,0.292597239,0.246426018,0.310087577,0.414581844,0.3078084938438653,,88.2581719343805,1.3726724926382303,-91.93961495271986,-80.22550951270387,5.070262663004078
2018,"BAL",162,2313,6034,188,622,593,81,0.069937023,0.234007292,0.151806791,0.286402841,0.239150172,0.29828932,0.390956963,0.2987655093772377,,86.92696282887987,-5.174018685480405,-99.63845545824157,-59.3710042797029,4.875601869486815
2022,"CIN",162,2406,5978,156,648,618,58,0.075610572,0.239210438,0.137360595,0.289521818,0.234944237,0.303508477,0.372304832,0.29871213919894873,,85.90858365810051,-18.81006557168439,-116.78789869569418,-42.567384365946054,4.751419203833155
2020,"WSN",60,870,2218,66,293,279,33,0.086564472,0.203336339,0.169715447,0.307744565,0.263719512,0.335743334,0.433434959,0.3298309178421809,,104.47409155248388,-3.668830564012751,8.957535918505824,-22.30884250253439,4.616804575580961
2011,"SEA",162,2090,5972,109,556,534,125,0.072839919,0.214333556,0.115107914,0.283329241,0.232982844,0.292382878,0.348090758,0.2834464351598781,,80.41494833744717,11.852649956010282,-124.36942573770818,-30.013945523649454,4.446901771757071
2011,"MIN",162,2269,6020,103,619,572,92,0.0730897,0.174086378,0.112629853,0.287548727,0.247311827,0.306228084,0.35994168,0.29560695027265843,,81.93809470923024,-6.536012618336827,-133.41103454955248,-23.930769186466932,4.300959043007309
2020,"CIN",60,889,2123,90,243,237,29,0.112576542,0.251530852,0.191096634,0.244897959,0.211726384,0.312116925,0.402823018,0.31185083170797556,,86.65497061470836,-2.6809860679786652,-38.87957223020508,-13.205465871840715,3.9859449973729038
2018,"DET",162,2323,6029,135,630,597,70,0.070990213,0.222424946,0.13815071,0.293494332,0.241354204,0.300299301,0.379504914,0.29531897555755887,,82.72156887739382,3.06164160463959,-121.89907271069013,-45.66594720259309,3.9772947539318686
2013,"MIA",162,2244,6021,95,513,485,78,0.071748878,0.204617173,0.10387227,0.280135004,0.230684529,0.292637933,0.334556799,0.27899177864806846,,74.3793802252337,-5.20546067529358,-178.87792871847788,33.12576162815094,3.8138221242537216
2020,"BAL",60,906,2242,77,274,264,19,0.073148974,0.229259589,0.171273445,0.308650519,0.258144126,0.320610687,0.429417571,0.3230312564800067,,101.94129108775135,-6.059348432580009,-0.6975712050394556,-23.645906820893288,3.6117524594136605
2023,"CHW",162,2387,5980,171,641,617,86,0.063043478,0.23812709,0.145973459,0.288945362,0.23777495,0.291491861,0.383748409,0.29247736565593113,,82.81163760068355,-7.221406397409737,-130.66800386046492,-41.389892562292516,3.270855601234314
2024,"TEX",8,118,332,10,52,50,5,0.105421686,0.189759036,0.184931506,0.352941176,0.301369863,0.377643504,0.486301369,0.37986151389437967,,150.94924501132448,0.7157358461990952,19.27865101422816,2.5410693914163858,3.2463492137297862
2010,"SEA",162,2104,5989,101,513,485,142,0.076640507,0.197695775,0.103900906,0.281700288,0.23553337,0.29796536,0.339434276,0.28458764385161145,,79.06721172694317,-0.9867527019232512,-148.85900107083063,-28.889083932619542,3.194260529103111
2024,"LAD",11,159,434,15,68,66,5,0.10829493,0.248847926,0.177248677,0.365384615,0.291005291,0.370967741,0.468253968,0.37192968934911735,,130.4422806443366,-0.09654384129680693,16.734026739156462,-2.6565551925450563,2.96499330535796
2007,"CHW",162,2257,6103,190,693,667,78,0.087170244,0.188268064,0.15787539,0.278220933,0.246462047,0.317656765,0.404337437,0.3164400078871762,,85.71573123235162,-15.710239816457033,-125.72378160968799,-55.66658193618059,2.9061469122665597
2019,"MIA",162,2402,6045,146,615,593,55,0.065343258,0.243010752,0.134071118,0.300254452,0.240566037,0.298353567,0.374637155,0.2880226993473327,,78.51362438116816,-9.985950766560563,-181.68926666027428,17.5751318433322,2.7895516555272604
2024,"ARI",9,135,364,12,59,56,6,0.101648351,0.167582417,0.169278997,0.317269076,0.285266457,0.363636363,0.454545454,0.3621534771205976,,122.14870935674107,-0.8240531575866044,9.441470744145239,5.286994988098741,2.7823596452290196
2024,"ATL",7,102,287,10,51,49,2,0.083623693,0.209059233,0.221374046,0.369791666,0.309160305,0.369337979,0.530534351,0.394222271151659,,140.84513963304053,-0.35766329802572727,14.53233584041829,2.6219454631209373,2.754445394789155
2009,"KCR",162,2247,6103,144,686,657,88,0.074881205,0.178764542,0.146420824,0.297528297,0.258857556,0.318489196,0.40527838,0.31760504453678945,,88.03784290454477,-18.889648728072643,-110.31074479350451,-77.14999103546143,2.590709028777173
2022,"DET",162,2350,5870,110,557,530,47,0.064735945,0.240715502,0.11509855,0.289817902,0.230568984,0.286348122,0.345667534,0.2790108961107302,,79.65162709226385,-5.05860758270137,-139.56746570702325,-21.153906473889947,2.5263111599618906
2020,"MIA",60,904,2167,60,263,247,51,0.088140286,0.247808029,0.140568476,0.305864884,0.243927648,0.318518518,0.384496124,0.3075088480056826,,93.14709781371056,1.287959177949233,-17.685893493196566,-19.550068124197423,2.157854352022764
2024,"HOU",9,134,338,13,34,31,3,0.082840236,0.171597633,0.172638436,0.292372881,0.267100977,0.332344213,0.439739413,0.3438917842392398,,128.66043853970044,-1.8349947889219038,8.804053763187248,-0.21665949560701847,1.9263278123639938
2024,"KCR",9,133,328,12,39,35,8,0.073170731,0.222560975,0.182119205,0.293577981,0.251655629,0.307926829,0.433774834,0.3255563716581263,,110.34711849359012,1.7241046614944935,5.473092473808807,2.771787315607071,1.8603868954664597
2024,"TBR",9,126,337,9,41,40,14,0.083086053,0.252225519,0.130434783,0.314009661,0.247491638,0.324404761,0.377926421,0.31814220033231233,,113.82327944633093,1.3954083658754826,6.541313205516579,0.9017873276025057,1.8074241173671441
2024,"CLE",9,130,359,6,53,46,9,0.061281337,0.181058495,0.135646687,0.307086614,0.264984227,0.328690807,0.400630914,0.32382726053285865,,115.31674136225963,0.6308304816484451,6.704925617354883,-0.21303635695949197,1.7800150980424714
2013,"HOU",162,2266,6020,148,610,566,110,0.070764119,0.254983388,0.135972146,0.304039874,0.239508887,0.298844801,0.375481033,0.297750917055048,,84.87500758896851,-8.896268705371767,-112.71352676167636,-64.98677074164152,1.769135458956715
2024,"SDP",11,171,411,12,58,54,7,0.08515815,0.182481751,0.159891599,0.292253521,0.257452574,0.326829268,0.417344173,0.3304491571935953,,107.1637370351152,0.8913500318303704,4.642059129797909,-1.6158903166651726,1.765217500344927
2024,"MIL",7,104,267,9,29,28,13,0.104868913,0.235955056,0.154506437,0.304878048,0.253218884,0.334586466,0.407725321,0.33141112507514237,,103.35996259708321,1.7101732178416569,2.800808097873582,4.806933766230941,1.71756541442046
2024,"NYY",9,123,349,10,41,35,3,0.11461318,0.220630372,0.136212625,0.288990825,0.242524916,0.331412103,0.378737541,0.32157385040085323,,113.5875875954677,0.5591560648754239,5.778232047423611,0.04587169596925378,1.6811645688006867
2020,"PIT",60,873,2134,59,219,210,16,0.078256794,0.244142455,0.137163561,0.267739575,0.219979296,0.283764705,0.357142857,0.27908033357582435,,71.61174467441504,-2.759229065850377,-80.22707207112433,2.9612524127587676,1.5838520566649592
2010,"PIT",162,2327,5974,126,587,570,87,0.07750251,0.202042182,0.131451912,0.288056779,0.241923505,0.304142011,0.373375417,0.30008046043249226,,84.21399912805039,-5.81549172475934,-119.02531424451671,-48.49340949486941,1.57117835755162
2024,"CHC",8,127,316,9,50,44,2,0.132911392,0.183544303,0.164794007,0.308823529,0.269662921,0.370253164,0.434456928,0.3568426069741051,,119.25418370154624,0.968863227579277,8.719620174465836,-4.97861462039873,1.5002936628312051
